TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,CLOSE,WAPRICE
2014-03-20,RPMO,ОФЗ 26214,SU26214RMFS5,2,23313444.0,83.2623,83.2623,83.2623,83.2623,83.2623
2014-03-21,RPMO,ОФЗ 26214,SU26214RMFS5,2,23313192.0,83.2614,83.2614,83.2614,83.2614,83.2614
2014-03-24,RPMO,ОФЗ 26214,SU26214RMFS5,2,23940140.0,83.2587,83.2587,87.7423,87.7423,85.5005
2014-03-25,RPMO,ОФЗ 26214,SU26214RMFS5,2,23924712.0,83.1655,83.1655,87.7253,87.7253,85.4454
2014-03-26,RPMO,ОФЗ 26214,SU26214RMFS5,3,101246837.0,80.7455,80.7455,89.9354,85.3404,82.3145
2014-03-27,RPMO,ОФЗ 26214,SU26214RMFS5,3,100600203.0,84.7218,80.1585,89.9184,80.1585,81.7888
2014-03-28,RPMO,ОФЗ 26214,SU26214RMFS5,3,100499915.0,84.7126,80.1489,89.2764,89.2764,81.7072
2014-03-31,RPMO,ОФЗ 26214,SU26214RMFS5,5,207665700.0,75.5774,75.5774,89.2244,82.4269,78.9603
2014-04-01,RPMO,ОФЗ 26214,SU26214RMFS5,2,33285838.0,89.277,84.7097,89.277,84.7097,87.5943
2014-04-02,RPMO,ОФЗ 26214,SU26214RMFS5,3,38897624.0,85.8784,85.8784,90.5081,85.8784,88.4037
2014-04-03,RPMO,ОФЗ 26214,SU26214RMFS5,3,105285682.0,89.9495,80.7442,89.9495,80.7442,82.2544
2014-04-04,RPMO,ОФЗ 26214,SU26214RMFS5,3,182898738.0,80.8568,80.8568,90.0766,90.0766,85.4667
2014-04-07,RPMO,ОФЗ 26214,SU26214RMFS5,3,214535010.0,81.2368,81.2368,90.5047,90.5047,86.5061
2014-04-08,RPMO,ОФЗ 26214,SU26214RMFS5,3,214736022.0,81.312,81.312,90.5902,90.5902,86.5871
2014-04-09,RPMO,ОФЗ 26214,SU26214RMFS5,3,193982476.0,90.5952,84.0989,90.5952,84.0989,88.1739
2014-04-10,RPMO,ОФЗ 26214,SU26214RMFS5,4,545753206.0,83.3324,83.3324,90.2697,83.7949,84.7443
2014-04-11,RPMO,ОФЗ 26214,SU26214RMFS5,3,219126670.0,84.3888,84.3888,90.9095,86.2518,88.0027
2014-04-14,RPMO,ОФЗ 26214,SU26214RMFS5,1,12074958.0,86.2497,86.2497,86.2497,86.2497,86.2497
2014-04-15,RPMO,ОФЗ 26214,SU26214RMFS5,2,97302975.0,86.2488,84.3843,86.2488,84.3843,84.6113
2014-04-16,RPMO,ОФЗ 26214,SU26214RMFS5,10,1763875703.48,83.4506,81.5856,86.2479,81.5856,84.3236
2014-04-17,RPMO,ОФЗ 26214,SU26214RMFS5,3,224553001.0,86.3327,83.5323,86.3327,83.5323,84.73700000000001
2014-04-18,RPMO,ОФЗ 26214,SU26214RMFS5,4,622683582.0,85.3982,85.3982,86.3318,86.3318,85.4161
2014-04-21,RPMO,ОФЗ 26214,SU26214RMFS5,4,572109440.0,80.0184,80.0184,85.57600000000001,85.57600000000001,80.1274
2014-04-22,RPMO,ОФЗ 26214,SU26214RMFS5,7,822259766.36,84.6488,80.0146,90.2071,90.2071,82.4322
2014-04-23,RPMO,ОФЗ 26214,SU26214RMFS5,7,679064991.0,84.6478,80.9413,90.2075,85.5744,81.9138
2014-04-24,RPMO,ОФЗ 26214,SU26214RMFS5,4,180532250.0,82.7931,82.7931,90.2075,82.7931,84.3609
2014-04-25,RPMO,ОФЗ 26214,SU26214RMFS5,3,130854864.0,82.7917,82.7917,90.2075,90.2075,84.9707
2014-04-28,RPMO,ОФЗ 26214,SU26214RMFS5,3,89455886.0,82.7869,82.7869,90.2068,90.2068,86.0153
2014-04-29,RPMO,ОФЗ 26214,SU26214RMFS5,2,53483538.0,82.958,82.958,85.7467,85.7467,83.568
2014-04-30,RPMO,ОФЗ 26214,SU26214RMFS5,4,137030101.0,82.9548,81.0955,90.3924,90.3924,86.1825
2014-05-02,RPMO,ОФЗ 26214,SU26214RMFS5,1,12003908.0,85.7422,85.7422,85.7422,85.7422,85.7422
2014-05-05,RPMO,ОФЗ 26214,SU26214RMFS5,2,52154798.0,80.8958,80.8958,83.6207,83.6207,81.4919
2014-05-06,RPMO,ОФЗ 26214,SU26214RMFS5,3,71610026.0,80.542,78.7328,83.2559,83.2559,80.4607
2014-05-07,RPMO,ОФЗ 26214,SU26214RMFS5,4,216781892.0,81.7438,81.7438,88.0998,83.5598,85.3472
2014-05-08,RPMO,ОФЗ 26214,SU26214RMFS5,3,176829056.0,83.5644,83.5644,88.1056,88.1056,86.6809
2014-05-12,RPMO,ОФЗ 26214,SU26214RMFS5,3,221994946.0,83.9834,83.9834,88.5503,83.9834,87.3996
2014-05-13,RPMO,ОФЗ 26214,SU26214RMFS5,4,241834338.0,84.0037,79.4348,88.5333,88.5333,86.679
2014-05-14,RPMO,ОФЗ 26214,SU26214RMFS5,5,1043829438.0,84.0162,82.18799999999999,88.5153,88.5153,83.24
2014-05-15,RPMO,ОФЗ 26214,SU26214RMFS5,3,225258698.0,85.2177,85.2177,89.8523,89.8523,88.6845
2014-05-16,RPMO,ОФЗ 26214,SU26214RMFS5,3,225259074.0,85.2171,85.2171,89.8527,89.8527,88.6847
2014-05-19,RPMO,ОФЗ 26214,SU26214RMFS5,2,54537280.0,85.2145,85.2145,85.2145,85.2145,85.2145
2014-05-20,RPMO,ОФЗ 26214,SU26214RMFS5,4,146794215.0,85.2135,80.5745,89.8525,89.8525,86.8605
2014-05-21,RPMO,ОФЗ 26214,SU26214RMFS5,4,167066686.0,82.4701,82.4701,89.8976,89.8976,86.1168
2014-05-22,RPMO,ОФЗ 26214,SU26214RMFS5,4,149085884.0,82.4688,82.4688,89.8976,89.8976,85.6815
2014-05-23,RPMO,ОФЗ 26214,SU26214RMFS5,4,240290276.4,85.2582,80.6141,89.8796,80.6141,84.6093
2014-05-26,RPMO,ОФЗ 26214,SU26214RMFS5,2,111565276.0,85.8234,85.8234,90.5,90.5,89.97200000000001
2014-05-27,RPMO,ОФЗ 26214,SU26214RMFS5,3,177101215.0,81.1449,81.1449,90.4999,85.8225,88.9956
2014-05-28,RPMO,ОФЗ 26214,SU26214RMFS5,2,93465744.0,85.8216,85.8216,90.5008,90.5008,89.8709
2014-05-29,RPMO,ОФЗ 26214,SU26214RMFS5,3,411626358.0,84.3984,84.3984,90.9832,86.2797,88.7126
2014-05-30,RPMO,ОФЗ 26214,SU26214RMFS5,3,257263204.0,84.4992,84.4992,91.0929,91.0929,87.5045
2014-06-02,RPMO,ОФЗ 26214,SU26214RMFS5,3,257188868.0,84.4958,84.4958,91.0399,91.0399,87.4792
2014-06-03,RPMO,ОФЗ 26214,SU26214RMFS5,4,316087067.0,84.5408,67.5639,86.4271,67.5639,75.0801
2014-06-04,RPMO,ОФЗ 26214,SU26214RMFS5,3,252465887.0,84.7629,83.8515,86.5858,83.8515,84.4368
2014-06-05,RPMO,ОФЗ 26214,SU26214RMFS5,3,258421446.0,86.8104,84.9824,91.3803,84.9824,87.8985
2014-06-06,RPMO,ОФЗ 26214,SU26214RMFS5,2,142367416.0,86.8094,86.8094,86.8094,86.8094,86.8094
2014-06-09,RPMO,ОФЗ 26214,SU26214RMFS5,2,131514104.0,91.7758,87.1826,91.7758,87.1826,91.3292
2014-06-10,RPMO,ОФЗ 26214,SU26214RMFS5,3,224757522.0,92.0048,86.4782,92.0048,86.4782,88.4872
2014-06-11,RPMO,ОФЗ 26214,SU26214RMFS5,3,232253592.0,86.5636,86.5636,92.0968,92.0968,87.9748
2014-06-16,RPMO,ОФЗ 26214,SU26214RMFS5,4,351589415.0,92.0968,82.8661,92.0968,87.4815,88.1176
2014-06-17,RPMO,ОФЗ 26214,SU26214RMFS5,3,262050046.0,85.7166,85.7166,92.1856,87.5649,87.6422
2014-06-18,RPMO,ОФЗ 26214,SU26214RMFS5,2,98967500.0,86.7,86.7,87.625,87.625,86.8136
2014-06-19,RPMO,ОФЗ 26214,SU26214RMFS5,1,12267374.0,87.6241,87.6241,87.6241,87.6241,87.6241
2014-06-20,RPMO,ОФЗ 26214,SU26214RMFS5,2,166587782.0,87.5863,85.7365,87.5863,85.7365,85.87
2014-06-23,RPMO,ОФЗ 26214,SU26214RMFS5,2,33000843.0,82.9565,82.9565,87.5837,87.5837,84.6175
2014-06-24,RPMO,ОФЗ 26214,SU26214RMFS5,1,12261592.0,87.5828,87.5828,87.5828,87.5828,87.5828
2014-06-25,RPMO,ОФЗ 26214,SU26214RMFS5,7,608234374.62,84.5899,83.6663,91.9775,85.5131,86.8436
2014-06-26,RPMO,ОФЗ 26214,SU26214RMFS5,1,12234460.0,87.389,87.389,87.389,87.389,87.389
2014-06-27,RPMO,ОФЗ 26214,SU26214RMFS5,1,12267850.0,87.6275,87.6275,87.6275,87.6275,87.6275
2014-06-30,RPMO,ОФЗ 26214,SU26214RMFS5,5,796176282.0,87.6663,78.3903,87.6663,78.3903,78.5184
2014-07-01,RPMO,ОФЗ 26214,SU26214RMFS5,1,12273170.0,87.6655,87.6655,87.6655,87.6655,87.6655
2014-07-02,RPMO,ОФЗ 26214,SU26214RMFS5,2,86850907.41,87.6646,86.7366,87.6646,86.7366,86.8665
2014-07-03,RPMO,ОФЗ 26214,SU26214RMFS5,1,12272932.0,87.6638,87.6638,87.6638,87.6638,87.6638
2014-07-04,RPMO,ОФЗ 26214,SU26214RMFS5,2,155334528.0,92.2984,87.6572,92.2984,87.6572,91.9139
2014-07-07,RPMO,ОФЗ 26214,SU26214RMFS5,2,155334150.0,87.6545,87.6545,92.2984,92.2984,91.9137
2014-07-08,RPMO,ОФЗ 26214,SU26214RMFS5,2,155334038.0,87.6537,87.6537,92.2984,92.2984,91.9136
2014-07-09,RPMO,ОФЗ 26214,SU26214RMFS5,7,1368213314.0,86.7131,85.7841,90.4292,85.7841,89.1925
2014-07-10,RPMO,ОФЗ 26214,SU26214RMFS5,2,267777306.0,87.0429,85.1971,87.0429,85.1971,85.2794
2014-07-11,RPMO,ОФЗ 26214,SU26214RMFS5,4,1550910172.0,85.2279,82.4577,91.6918,91.6918,85.4967
2014-07-14,RPMO,ОФЗ 26214,SU26214RMFS5,2,270635336.0,87.0724,86.1484,87.0724,86.1484,86.1896
2014-07-15,RPMO,ОФЗ 26214,SU26214RMFS5,1,12189660.0,87.069,87.069,87.069,87.069,87.069
2014-07-16,RPMO,ОФЗ 26214,SU26214RMFS5,3,425723440.0,84.1868,82.3407,86.956,86.956,82.8256
2014-07-17,RPMO,ОФЗ 26214,SU26214RMFS5,9,887795104.0,84.1839,82.3374,86.9536,82.3374,83.4394
2014-07-18,RPMO,ОФЗ 26214,SU26214RMFS5,3,268348262.0,85.7132,84.7932,86.6333,86.6333,85.4612
2014-07-21,RPMO,ОФЗ 26214,SU26214RMFS5,2,97849278.0,85.8327,85.8327,85.8327,85.8327,85.8327
2014-07-22,RPMO,ОФЗ 26214,SU26214RMFS5,1,12016452.0,85.8318,85.8318,85.8318,85.8318,85.8318
2014-07-23,RPMO,ОФЗ 26214,SU26214RMFS5,1,12016340.0,85.831,85.831,85.831,85.831,85.831
2014-07-24,RPMO,ОФЗ 26214,SU26214RMFS5,1,11989502.0,85.6393,85.6393,85.6393,85.6393,85.6393
2014-07-25,RPMO,ОФЗ 26214,SU26214RMFS5,1,11897396.0,84.9814,84.9814,84.9814,84.9814,84.9814
2014-07-28,RPMO,ОФЗ 26214,SU26214RMFS5,3,36323630.0,84.9774,84.9774,89.4997,84.9774,86.4848
2014-07-29,RPMO,ОФЗ 26214,SU26214RMFS5,1,11894190.0,84.9585,84.9585,84.9585,84.9585,84.9585
2014-07-30,RPMO,ОФЗ 26214,SU26214RMFS5,3,177445962.27,84.0531,82.2439,84.9578,82.2439,83.2712
2014-07-31,RPMO,ОФЗ 26214,SU26214RMFS5,1,11617368.0,82.9812,82.9812,82.9812,82.9812,82.9812
2014-08-01,RPMO,ОФЗ 26214,SU26214RMFS5,1,11624046.0,83.0289,83.0289,83.0289,83.0289,83.0289
2014-08-04,RPMO,ОФЗ 26214,SU26214RMFS5,2,297128916.0,82.4744,81.595,82.4744,81.595,81.6288
2014-08-05,RPMO,ОФЗ 26214,SU26214RMFS5,3,300749732.0,77.9456,77.0675,82.3363,77.0675,77.3136
2014-08-06,RPMO,ОФЗ 26214,SU26214RMFS5,3,112043612.0,81.1483,77.6482,82.0233,82.0233,80.6069
2014-08-07,RPMO,ОФЗ 26214,SU26214RMFS5,3,38496062.24,77.6465,77.6465,86.3979,86.3979,80.5391
2014-08-08,RPMO,ОФЗ 26214,SU26214RMFS5,3,682901202.0,81.5243,77.1736,81.5243,81.5243,81.3947
2014-08-11,RPMO,ОФЗ 26214,SU26214RMFS5,2,30705138.0,77.1684,77.1684,81.5217,81.5217,78.7311
2014-08-12,RPMO,ОФЗ 26214,SU26214RMFS5,2,30704601.0,77.1667,77.1667,81.5209,81.5209,78.7297
2014-08-13,RPMO,ОФЗ 26214,SU26214RMFS5,3,108162439.8,83.0616,78.6239,83.0616,81.2864,81.023
2014-08-14,RPMO,ОФЗ 26214,SU26214RMFS5,1,17719852.46,78.7479,78.7479,78.7479,78.7479,78.7479
2014-08-15,RPMO,ОФЗ 26214,SU26214RMFS5,2,101269563.13,87.95,79.027,87.95,79.027,86.2463
2014-08-18,RPMO,ОФЗ 26214,SU26214RMFS5,2,509991138.52,79.417,79.417,83.9029,83.9029,83.7387
2014-08-19,RPMO,ОФЗ 26214,SU26214RMFS5,2,509712265.0,79.2652,79.2652,83.7429,83.7429,83.5594
2014-08-20,RPMO,ОФЗ 26214,SU26214RMFS5,2,574550600.0,82.8464,81.9507,82.8464,81.9507,82.0787
2014-08-21,RPMO,ОФЗ 26214,SU26214RMFS5,1,49196295.1,83.7398,83.7398,83.7398,83.7398,83.7398
2014-08-22,RPMO,ОФЗ 26214,SU26214RMFS5,1,88199900.0,88.1999,88.1999,88.1999,88.1999,88.1999
2014-08-27,RPMO,ОФЗ 26214,SU26214RMFS5,2,142312083.52,81.0216,81.0216,88.1954,88.1954,83.1165
2014-08-28,RPMO,ОФЗ 26214,SU26214RMFS5,2,74842585.0,88.0501,88.0501,88.0501,88.0501,88.0501
2014-08-29,RPMO,ОФЗ 26214,SU26214RMFS5,7,379897182.0,88.0498,79.094,88.0498,88.0498,87.5339
2014-09-04,RPMO,ОФЗ 26214,SU26214RMFS5,1,22011525.0,88.0461,88.0461,88.0461,88.0461,88.0461
2014-09-05,RPMO,ОФЗ 26214,SU26214RMFS5,1,83562200.0,83.5622,83.5622,83.5622,83.5622,83.5622
2014-09-08,RPMO,ОФЗ 26214,SU26214RMFS5,1,83087300.0,83.0873,83.0873,83.0873,83.0873,83.0873
2014-09-09,RPMO,ОФЗ 26214,SU26214RMFS5,2,102742625.0,78.6241,78.6241,83.0866,83.0866,82.1941
2014-09-10,RPMO,ОФЗ 26214,SU26214RMFS5,1,21887475.0,87.5499,87.5499,87.5499,87.5499,87.5499
2014-09-11,RPMO,ОФЗ 26214,SU26214RMFS5,3,347070850.0,82.1889,80.4033,87.5458,87.5458,81.6637
2014-09-12,RPMO,ОФЗ 26214,SU26214RMFS5,1,166337210.0,87.5459,87.5459,87.5459,87.5459,87.5459
2014-09-15,RPMO,ОФЗ 26214,SU26214RMFS5,1,129601200.0,86.4008,86.4008,86.4008,86.4008,86.4008
2014-09-16,RPMO,ОФЗ 26214,SU26214RMFS5,3,291295219.19,80.2249,77.5754,86.4008,86.4008,80.6664
2014-09-17,RPMO,ОФЗ 26214,SU26214RMFS5,1,56157920.0,86.3968,86.3968,86.3968,86.3968,86.3968
2014-09-18,RPMO,ОФЗ 26214,SU26214RMFS5,1,56146870.0,86.3798,86.3798,86.3798,86.3798,86.3798
2014-09-19,RPMO,ОФЗ 26214,SU26214RMFS5,1,56713280.0,87.2512,87.2512,87.2512,87.2512,87.2512
2014-09-22,RPMO,ОФЗ 26214,SU26214RMFS5,1,13087680.0,87.2512,87.2512,87.2512,87.2512,87.2512
2014-09-23,RPMO,ОФЗ 26214,SU26214RMFS5,2,28699831.61,78.331,78.331,87.2512,87.2512,82.1615
2014-09-30,RPMO,ОФЗ 26214,SU26214RMFS5,1,14129892.19,78.9909,78.9909,78.9909,78.9909,78.9909
2014-10-02,RPMO,ОФЗ 26214,SU26214RMFS5,1,80797800.0,80.7978,80.7978,80.7978,80.7978,80.7978
2014-10-03,RPMO,ОФЗ 26214,SU26214RMFS5,1,236981700.0,78.9939,78.9939,78.9939,78.9939,78.9939
2014-10-06,RPMO,ОФЗ 26214,SU26214RMFS5,1,116749618.26,78.0866,78.0866,78.0866,78.0866,78.0866
2014-10-07,RPMO,ОФЗ 26214,SU26214RMFS5,2,58349882.0,87.5143,78.54,87.5143,78.54,85.0829
2014-10-08,RPMO,ОФЗ 26214,SU26214RMFS5,1,78758820.0,87.5098,87.5098,87.5098,87.5098,87.5098
2014-10-10,RPMO,ОФЗ 26214,SU26214RMFS5,1,124423500.0,82.949,82.949,82.949,82.949,82.949
2014-10-14,RPMO,ОФЗ 26214,SU26214RMFS5,1,16027298.1,78.4575,78.4575,78.4575,78.4575,78.4575
2014-10-16,RPMO,ОФЗ 26214,SU26214RMFS5,1,41471850.0,82.9437,82.9437,82.9437,82.9437,82.9437
2014-10-17,RPMO,ОФЗ 26214,SU26214RMFS5,1,40823950.0,81.6479,81.6479,81.6479,81.6479,81.6479
2014-10-23,RPMO,ОФЗ 26214,SU26214RMFS5,5,595430950.0,77.4953,77.4953,86.3805,77.4953,79.3908
2014-10-24,RPMO,ОФЗ 26214,SU26214RMFS5,9,1132498550.0,80.1596,68.6064,86.3805,86.3805,79.4736
2014-10-27,RPMO,ОФЗ 26214,SU26214RMFS5,4,420818475.0,80.1559,80.1559,80.1559,80.1559,80.1559
2014-10-28,RPMO,ОФЗ 26214,SU26214RMFS5,5,601160250.0,80.1547,80.1547,80.1547,80.1547,80.1547
2014-10-29,RPMO,ОФЗ 26214,SU26214RMFS5,6,821879560.0,80.1525,77.4839,81.9317,77.4839,79.7941
2014-10-30,RPMO,ОФЗ 26214,SU26214RMFS5,3,370270625.0,79.59899999999999,76.9475,79.59899999999999,76.9475,78.781
2014-10-31,RPMO,ОФЗ 26214,SU26214RMFS5,3,578558565.0,79.2359,76.5957,79.2359,76.5957,77.6589
2014-11-05,RPMO,ОФЗ 26214,SU26214RMFS5,3,568295640.0,79.3712,76.7237,79.3712,76.7237,78.93
2014-11-06,RPMO,ОФЗ 26214,SU26214RMFS5,4,627319229.51,79.3704,76.7224,80.2531,80.2531,79.2715
2014-11-07,RPMO,ОФЗ 26214,SU26214RMFS5,1,283866590.0,76.7207,76.7207,76.7207,76.7207,76.7207
2014-11-10,RPMO,ОФЗ 26214,SU26214RMFS5,4,388354055.0,76.7154,76.7154,79.3655,76.7154,78.4554
2014-11-11,RPMO,ОФЗ 26214,SU26214RMFS5,3,337496750.0,79.411,79.411,79.411,79.411,79.411
2014-11-12,RPMO,ОФЗ 26214,SU26214RMFS5,3,559326950.0,80.2942,79.41,81.1785,81.1785,80.4787
2014-11-13,RPMO,ОФЗ 26214,SU26214RMFS5,3,549591720.0,79.851,76.7556,79.851,76.7556,79.0779
2014-11-14,RPMO,ОФЗ 26214,SU26214RMFS5,7,1416237350.0,76.7538,76.7538,79.8499,76.7538,77.602
2014-11-17,RPMO,ОФЗ 26214,SU26214RMFS5,4,1301024700.0,79.8462,76.7484,79.8462,76.7484,77.6731
2014-11-18,RPMO,ОФЗ 26214,SU26214RMFS5,4,1231925610.0,79.845,76.7466,79.845,76.7466,77.72399999999999
2014-11-19,RPMO,ОФЗ 26214,SU26214RMFS5,4,807967755.0,75.4405,75.4405,75.4405,75.4405,75.4405
2014-11-20,RPMO,ОФЗ 26214,SU26214RMFS5,4,944453704.0,66.7288,66.7288,79.7961,79.7961,75.3153
2014-11-21,RPMO,ОФЗ 26214,SU26214RMFS5,7,887326630.0,75.443,75.443,79.7999,75.443,75.5172
2014-11-24,RPMO,ОФЗ 26214,SU26214RMFS5,5,918143900.0,79.8386,79.8386,79.8386,79.8386,79.8386
2014-11-25,RPMO,ОФЗ 26214,SU26214RMFS5,5,918133550.0,79.8377,79.8377,79.8377,79.8377,79.8377
2014-11-26,RPMO,ОФЗ 26214,SU26214RMFS5,5,998000000.0,79.84,79.84,79.84,79.84,79.84
2014-11-27,RPMO,ОФЗ 26214,SU26214RMFS5,9,1387984436.85,79.8391,75.4745,79.8391,75.4745,79.1063
2014-11-28,RPMO,ОФЗ 26214,SU26214RMFS5,8,1111619250.0,79.8379,78.0918,79.8379,79.8379,79.4014
2014-12-01,RPMO,ОФЗ 26214,SU26214RMFS5,6,837876450.0,79.8299,79.7849,79.8299,79.7849,79.7978
2014-12-02,RPMO,ОФЗ 26214,SU26214RMFS5,3,490373580.0,79.8291,77.208,84.1976,84.1976,82.9735
2014-12-03,RPMO,ОФЗ 26214,SU26214RMFS5,4,677355110.0,75.7762,75.7762,79.986,79.986,79.2228
2014-12-04,RPMO,ОФЗ 26214,SU26214RMFS5,3,803799300.0,79.9767,75.7664,79.9767,75.7664,76.5523
2014-12-05,RPMO,ОФЗ 26214,SU26214RMFS5,4,1000828500.0,77.6142,77.6142,81.70100000000001,81.70100000000001,80.0663
2014-12-08,RPMO,ОФЗ 26214,SU26214RMFS5,2,420179650.0,76.3963,76.3963,76.3963,76.3963,76.3963
2014-12-09,RPMO,ОФЗ 26214,SU26214RMFS5,3,573795150.0,76.3793,76.1609,76.9637,76.9637,76.506
2014-12-10,RPMO,ОФЗ 26214,SU26214RMFS5,2,384944600.0,73.145,69.2888,73.145,69.2888,69.9899
2014-12-11,RPMO,ОФЗ 26214,SU26214RMFS5,3,454896400.0,73.2525,69.3898,73.2525,69.3898,69.9841
2014-12-12,RPMO,ОФЗ 26214,SU26214RMFS5,3,313018250.0,70.1606,69.3879,70.1606,69.3879,69.5596
2014-12-15,RPMO,ОФЗ 26214,SU26214RMFS5,2,87164440.0,69.4137,69.4137,73.2817,73.2817,72.637
2014-12-16,RPMO,ОФЗ 26214,SU26214RMFS5,2,80338150.0,58.0538,58.0538,65.8247,65.8247,64.2705
2014-12-17,RPMO,ОФЗ 26214,SU26214RMFS5,3,143393957.73,58.0492,58.0492,73.5945,69.708,69.8104
2014-12-18,RPMO,ОФЗ 26214,SU26214RMFS5,2,87324550.0,58.043,58.043,72.8138,72.8138,69.8596
2014-12-19,RPMO,ОФЗ 26214,SU26214RMFS5,2,80166275.0,52.8075,52.8075,66.9644,66.9644,64.133
2014-12-22,RPMO,ОФЗ 26214,SU26214RMFS5,2,80334200.0,56.333999999999996,56.333999999999996,66.2507,66.2507,64.2674
2014-12-23,RPMO,ОФЗ 26214,SU26214RMFS5,2,79977925.0,54.9133,54.9133,66.2496,66.2496,63.9823
2014-12-24,RPMO,ОФЗ 26214,SU26214RMFS5,2,80713150.0,54.928999999999995,54.928999999999995,66.9809,66.9809,64.5705
2014-12-25,RPMO,ОФЗ 26214,SU26214RMFS5,2,80002150.0,54.925,54.925,66.2709,66.2709,64.0017
2014-12-26,RPMO,ОФЗ 26214,SU26214RMFS5,2,80000225.0,54.9213,54.9213,66.2699,66.2699,64.0002
2014-12-29,RPMO,ОФЗ 26214,SU26214RMFS5,1,66266700.0,66.2667,66.2667,66.2667,66.2667,66.2667
2014-12-30,RPMO,ОФЗ 26214,SU26214RMFS5,1,66265700.0,66.2657,66.2657,66.2657,66.2657,66.2657
2015-01-12,RPMO,ОФЗ 26214,SU26214RMFS5,1,65379700.0,65.3797,65.3797,65.3797,65.3797,65.3797
2015-01-13,RPMO,ОФЗ 26214,SU26214RMFS5,1,62937700.0,62.9377,62.9377,62.9377,62.9377,62.9377
2015-01-14,RPMO,ОФЗ 26214,SU26214RMFS5,2,135313690.0,62.9366,62.9366,62.9366,62.9366,62.9366
2015-01-15,RPMO,ОФЗ 26214,SU26214RMFS5,2,135311325.0,62.9355,62.9355,62.9355,62.9355,62.9355
2015-01-16,RPMO,ОФЗ 26214,SU26214RMFS5,2,139774308.0,62.9614,62.9614,62.9614,62.9614,62.9614
2015-01-19,RPMO,ОФЗ 26214,SU26214RMFS5,2,139767204.0,62.9582,62.9582,62.9582,62.9582,62.9582
2015-01-20,RPMO,ОФЗ 26214,SU26214RMFS5,2,139764762.0,62.9571,62.9571,62.9571,62.9571,62.9571
2015-01-21,RPMO,ОФЗ 26214,SU26214RMFS5,3,288667264.0,59.5618,59.5618,62.9562,62.9562,61.1583
2015-01-22,RPMO,ОФЗ 26214,SU26214RMFS5,3,302966803.9,62.1149,62.1149,67.0693,65.6538,64.1471
2015-01-23,RPMO,ОФЗ 26214,SU26214RMFS5,3,303500818.6,62.2239,62.2239,67.1882,67.1882,64.2602
2015-01-26,RPMO,ОФЗ 26214,SU26214RMFS5,4,263291357.69,62.2717,62.2717,70.0852,67.2439,63.9451
2015-01-27,RPMO,ОФЗ 26214,SU26214RMFS5,4,263300346.57,62.2698,62.2698,70.0682,65.8222,63.9434
2015-01-28,RPMO,ОФЗ 26214,SU26214RMFS5,3,107622780.02,70.0502,65.8212,70.0502,67.2425,66.5279
2015-01-29,RPMO,ОФЗ 26214,SU26214RMFS5,3,242103307.92,70.0332,65.8201,70.0332,67.2418,66.9217
2015-01-30,RPMO,ОФЗ 26214,SU26214RMFS5,3,356126109.17,67.047,38.8077,68.4952,68.4952,67.687
2015-02-02,RPMO,ОФЗ 26214,SU26214RMFS5,3,73023686.0,38.7547,38.7547,68.493,67.0438,65.3315
2015-02-03,RPMO,ОФЗ 26214,SU26214RMFS5,4,312791241.77,65.96300000000001,65.96300000000001,71.3995,71.3995,70.2297
2015-02-04,RPMO,ОФЗ 26214,SU26214RMFS5,2,65608939.93,71.3815,68.4993,71.3815,68.4993,68.7847
2015-02-05,RPMO,ОФЗ 26214,SU26214RMFS5,2,79076863.41,71.3995,68.4986,71.3995,68.4986,68.7368
2015-02-06,RPMO,ОФЗ 26214,SU26214RMFS5,1,72332889.03,68.499,68.499,68.499,68.499,68.499
2015-02-09,RPMO,ОФЗ 26214,SU26214RMFS5,1,72736480.76,68.8812,68.8812,68.8812,68.8812,68.8812
2015-02-10,RPMO,ОФЗ 26214,SU26214RMFS5,1,76981480.16,72.9012,72.9012,72.9012,72.9012,72.9012
2015-02-11,RPMO,ОФЗ 26214,SU26214RMFS5,2,114975446.58,75.9892,72.9006,75.9892,72.9006,73.8931
2015-02-13,RPMO,ОФЗ 26214,SU26214RMFS5,1,1975781.6,75.9916,75.9916,75.9916,75.9916,75.9916
2015-02-16,RPMO,ОФЗ 26214,SU26214RMFS5,1,24654543.26,72.8993,72.8993,72.8993,72.8993,72.8993
2015-02-17,RPMO,ОФЗ 26214,SU26214RMFS5,2,84199685.21,76.7893,73.6644,76.7893,73.6644,74.1044
2015-02-18,RPMO,ОФЗ 26214,SU26214RMFS5,1,72533693.75,74.2998,74.2998,74.2998,74.2998,74.2998
2015-02-19,RPMO,ОФЗ 26214,SU26214RMFS5,1,73073353.7,74.8526,74.8526,74.8526,74.8526,74.8526
2015-02-20,RPMO,ОФЗ 26214,SU26214RMFS5,2,48912793.17,78.0304,74.8538,78.0304,74.8538,75.6894
2015-02-24,RPMO,ОФЗ 26214,SU26214RMFS5,1,35646291.73,74.851,74.851,74.851,74.851,74.851
2015-02-25,RPMO,ОФЗ 26214,SU26214RMFS5,2,96795264.51,78.5438,75.3431,78.5438,75.3431,75.8447
2015-03-19,RPMO,ОФЗ 26214,SU26214RMFS5,1,38775770.0,70.5014,70.5014,70.5014,70.5014,70.5014
2015-03-20,RPMO,ОФЗ 26214,SU26214RMFS5,1,144393600.0,69.42,69.42,69.42,69.42,69.42
